sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
74,"Illinois Fighting Illini",16,3.9,4.7,4.3,1.079,3.5,1.6,1.9,44.6,54.5,6.3,6.3,0.13,6.3,44.4,2,0.9,1.1,43.8,1.5,0.7,0.8,45.8,0.43
74,"Pepperdine Waves",17,2.2,2.7,2.4,1.079,2,1.1,0.9,52.9,57.4,7.9,5.3,0.09,5.3,50,1.4,0.9,0.5,62.5,0.6,0.2,0.4,30,0.29
76,"Cal State Fullerton Titans",16,3.2,3.3,3.4,1.078,2.4,1.3,1.1,53.8,57.7,13.7,17.6,0.36,17.6,51,2.2,1.1,1.1,51.4,0.3,0.2,0.1,75,0.1
77,"Yale Bulldogs",15,0.9,1,0.9,1.077,0.7,0.3,0.4,45.5,54.5,7.7,15.4,0.27,15.4,46.2,0.5,0.2,0.3,37.5,0.2,0.1,0.1,66.7,0.27
78,"Michigan State Spartans",16,2.7,3.2,2.9,1.07,2.2,1.3,0.9,57.1,58.6,9.3,14,0.29,14,53.5,1.9,1.2,0.8,61.3,0.3,0.1,0.2,25,0.11
79,"North Dakota State Bison",17,1.7,2.1,1.8,1.069,1.4,0.6,0.8,45.8,45.8,6.9,31,0.5,31,48.3,1.1,0.6,0.5,57.9,0.3,0,0.3,0,0.21
80,"Louisville Cardinals",18,4.2,4.8,4.5,1.066,3.8,1.8,2,47.1,52.9,2.6,7.9,0.18,5.3,50,2.4,1.3,1.1,54.5,1.3,0.4,0.9,33.3,0.35
80,"Texas-(Arlington) Mavericks",16,3.8,4.6,4.1,1.066,2.9,1.4,1.6,46.8,54.3,9.8,18,0.4,18,47.5,1.9,0.9,1,48.4,1,0.4,0.6,43.8,0.34
82,"Holy Cross Crusaders",15,3.1,3.9,3.3,1.065,2.6,1.3,1.3,48.7,53.8,4.3,10.9,0.26,10.9,50,1.7,1,0.7,60,0.9,0.3,0.7,28.6,0.36
82,"Tennessee-Martin Skyhawks",15,2.1,2.5,2.2,1.065,1.5,0.8,0.7,52.2,54.3,12.9,25.8,0.52,25.8,51.6,1.3,0.7,0.5,57.9,0.3,0.1,0.2,25,0.17
84,"George Washington Revolutionaries",17,1.9,2.4,2,1.063,1.5,0.8,0.8,50,53.8,9.4,9.4,0.23,9.4,50,1.1,0.6,0.5,57.9,0.4,0.1,0.3,28.6,0.27
84,"Northwestern Wildcats",16,5.1,6.2,5.4,1.062,4.4,2.3,2.1,52.9,53.6,6.2,11.1,0.21,11.1,53.1,3.8,2.3,1.6,59,0.6,0.1,0.5,11.1,0.13
86,"Louisiana-(Monroe) Warhawks",15,1.1,1.3,1.2,1.059,0.9,0.5,0.5,50,57.1,11.8,11.8,0.21,11.8,47.1,0.6,0.3,0.3,55.6,0.3,0.1,0.2,40,0.36
86,"N.J.I.T. Highlanders",17,2,2.5,2.1,1.059,1.5,0.8,0.8,50,59.6,14.7,11.8,0.27,8.8,47.1,1,0.5,0.5,47.1,0.5,0.3,0.2,55.6,0.35
86,"Lipscomb Bisons",15,2.3,2.8,2.4,1.059,1.7,0.9,0.8,52,68,20.6,5.9,0.16,2.9,44.1,0.5,0.3,0.2,62.5,1.1,0.5,0.6,47.1,0.68
89,"Southern Utah Thunderbirds",16,1.2,1.4,1.3,1.053,1.2,0.6,0.6,47.4,50,0,5.3,0.05,5.3,47.4,0.8,0.5,0.3,66.7,0.4,0.1,0.4,14.3,0.37
89,"Cincinnati Bearcats",15,2.5,2.9,2.7,1.053,1.9,1.1,0.9,55.2,55.2,13.2,13.2,0.34,13.2,52.6,1.7,1.1,0.7,61.5,0.2,0,0.2,0,0.1
91,"Northwestern State Demons",15,1.3,1.6,1.4,1.05,1.2,0.5,0.7,38.9,50,0,10,0.22,10,45,0.5,0.2,0.3,37.5,0.7,0.3,0.4,40,0.56
91,"Columbia Lions",15,1.3,1.6,1.4,1.05,1.2,0.6,0.6,50,52.8,5,10,0.17,10,50,0.9,0.5,0.3,61.5,0.3,0.1,0.3,20,0.28
93,"USC Trojans",15,2.9,3.4,3,1.047,2.3,1.1,1.1,50,54.4,9.3,16.3,0.35,16.3,48.8,1.9,0.9,0.9,50,0.4,0.2,0.2,50,0.18
94,"Ball State Cardinals",16,2.9,3.2,3,1.043,2.1,1.1,1.1,50,54.4,15.2,15.2,0.35,15.2,47.8,1.5,0.9,0.6,58.3,0.6,0.2,0.4,30,0.29
95,"Iona Gaels",17,1.4,1.7,1.5,1.042,1.2,0.4,0.8,35,47.5,4.2,12.5,0.3,8.3,41.7,0.5,0.1,0.4,25,0.7,0.3,0.4,41.7,0.6
96,"Grand Canyon University Antelopes",16,3.1,3.7,3.2,1.041,2.6,1.4,1.3,52.4,54.8,6.1,10.2,0.21,10.2,53.1,2.3,1.3,1,55.6,0.4,0.1,0.3,33.3,0.14
97,"Tennessee Lady Volunteers",14,4.1,4.4,4.3,1.034,2.9,1.4,1.5,48.8,53.7,13.8,19,0.46,17.2,48.3,1.9,1.1,0.7,61.5,1.1,0.3,0.8,26.7,0.37
98,"Furman Paladins",17,3.8,4.1,3.9,1.031,3,1.6,1.4,52.9,53.9,10.9,15.6,0.31,15.6,51.6,2.6,1.5,1.1,59.1,0.4,0.1,0.4,14.3,0.14
98,"Northern Iowa Panthers",15,2.1,2.7,2.2,1.031,1.7,0.9,0.9,50,59.6,12.5,6.3,0.15,6.3,46.9,0.9,0.5,0.4,57.1,0.8,0.3,0.5,41.7,0.46
100,"Stetson Hatters",14,2.4,3,2.4,1.03,1.9,0.9,1,48.1,50,9.1,15.2,0.3,15.2,48.5,1.5,0.9,0.6,57.1,0.4,0.1,0.4,16.7,0.22
101,"Cornell Big Red",14,2.5,3.5,2.6,1.029,1.9,0.9,0.9,50,63.5,20,5.7,0.15,5.7,42.9,0.8,0.4,0.4,54.5,1.1,0.5,0.6,46.7,0.58
101,"Wake Forest Demon Deacons",17,2.1,2.6,2.1,1.029,1.9,1,0.9,51.5,53,2.9,2.9,0.06,2.9,51.4,1.6,0.9,0.6,59.3,0.4,0.1,0.3,16.7,0.18
