sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
270,"Yale Bulldogs",13,8.3,9.7,6,0.722,6,2.2,3.8,37.2,39.1,15.7,13,0.35,7.4,37,4.5,2,2.5,44.1,1.5,0.2,1.2,15.8,0.24
272,"Houston Cougars",12,8.3,9.6,4.8,0.58,4.7,1.5,3.2,32.1,33.9,29,18,0.59,16,30,3.9,1.3,2.6,34,0.8,0.2,0.6,22.2,0.16
272,"Norfolk State Spartans",15,8.3,9.6,4.6,0.552,5.7,1.5,4.2,25.9,28.2,20,12,0.35,8,28.8,4.3,1.2,3.1,28.1,1.4,0.3,1.1,19,0.25
274,"Kennesaw State Fighting Owls",10,7.6,9.5,4.5,0.592,5.7,1.5,4.2,26.3,28.1,13.2,13.2,0.33,13.2,30.3,4,1.3,2.7,32.5,1.7,0.2,1.5,11.8,0.3
274,"Boston University Terriers",11,7.1,9.5,4.7,0.667,5.5,1.9,3.6,34.4,37.7,17.9,3.8,0.1,3.8,30.8,4.5,1.5,2.9,34.7,1.1,0.4,0.7,33.3,0.2
274,"Charlotte 49ers",13,7.8,9.5,6.2,0.784,6.2,2.5,3.6,41.3,45.6,17.6,4.9,0.11,3.9,36.3,4.7,2,2.7,42.6,1.5,0.5,0.9,36.8,0.24
274,"Northern Arizona Lumberjacks",13,8.4,9.5,7.3,0.872,6.5,2.9,3.6,44.7,47.6,14.7,11.9,0.25,8.3,42.2,5,2.5,2.5,50.8,1.5,0.4,1.2,25,0.24
274,"Belmont Bruins",12,8.1,9.5,4.8,0.588,5.3,1.8,3.6,32.8,35.9,27.8,6.2,0.19,6.2,27.8,4.1,1.4,2.7,34.7,1.3,0.3,0.9,26.7,0.23
274,"Pittsburgh Panthers",14,7.6,9.5,3.8,0.5,5.8,1.4,4.4,23.5,26.5,17.9,5.7,0.16,5.7,22.6,3.8,1,2.8,26.4,2,0.4,1.6,17.9,0.35
274,"Xavier Musketeers",12,7.8,9.5,5.3,0.677,5,1.7,3.3,33.3,36.7,22.6,15.1,0.43,12.9,33.3,3.9,1.3,2.6,34,1.1,0.3,0.8,30.8,0.22
281,"Penn State Lady Lions",12,8.4,9.4,6.3,0.752,6.3,2.3,4,36.8,39.5,15.8,11.9,0.28,8.9,36.6,5.3,2,3.3,38.1,1.1,0.3,0.8,30.8,0.17
282,"UC Irvine Anteaters",13,7.5,9.3,3.8,0.515,5.3,1.2,4.2,21.7,23.2,18.6,12.4,0.32,11.3,25.8,4.1,1,3.1,24.5,1.2,0.2,1.1,12.5,0.23
282,"Loyola Marymount Lions",11,6.9,9.3,4.8,0.697,4.4,1.9,2.5,43.8,46.9,28.9,11.8,0.31,10.5,35.5,3.6,1.6,2,45,0.7,0.3,0.5,37.5,0.17
282,"Ohio State Buckeyes",12,8.3,9.3,3.4,0.414,5.4,0.9,4.5,16.9,18.5,23.2,11.1,0.34,9.1,22.2,4.5,0.8,3.8,16.7,0.9,0.2,0.8,18.2,0.17
285,"North Carolina Central Eagles",12,8.7,9.2,5.7,0.654,6.2,1.9,4.3,31.1,34.5,19.2,12.5,0.32,11.5,31.7,4.9,1.5,3.4,30.5,1.3,0.4,0.8,33.3,0.2
285,"Mississippi Valley State Delta Devils",11,8.6,9.2,7.1,0.821,6.2,2.4,3.8,38.2,40.4,14.7,14.7,0.4,14.7,41.1,4.7,2.1,2.6,44.2,1.5,0.3,1.2,18.8,0.24
287,"North Carolina-Wilmington Seahawks",11,8,9.1,6.7,0.841,6,2.5,3.5,40.9,47,17,8,0.21,8,38.6,4.3,1.7,2.5,40.4,1.7,0.7,1,42.1,0.29
287,"Purdue Fort Wayne Mastodons",13,7.5,9.1,5.2,0.684,5.6,1.9,3.7,34.2,36.3,17.3,9.2,0.23,7.1,33.7,4.7,1.7,3,36.1,0.9,0.2,0.7,25,0.16
287,"Louisiana-(Lafayette) Ragin Cajuns",11,7.9,9.1,5.6,0.713,5.2,1.8,3.4,35.1,36.8,20.7,16.1,0.47,13.8,35.6,4.3,1.6,2.6,38.3,0.9,0.2,0.7,20,0.18
287,"North Florida Ospreys",11,7.9,9.1,5.7,0.724,6.6,2.5,4.1,38.4,42.5,16.1,3.4,0.04,3.4,32.2,5.1,2,3.1,39.3,1.5,0.5,1,35.3,0.23
291,"Michigan Wolverines",11,7.7,9,5.6,0.729,4.5,1.9,2.5,42.9,44.9,32.9,14.1,0.41,10.6,34.1,3.7,1.7,2,46.3,0.7,0.2,0.5,25,0.16
291,"Detroit Titans",10,7.7,9,6.8,0.883,5.1,2.1,3,41.2,47.1,19.5,16.9,0.49,14.3,40.3,3.6,1.5,2.1,41.7,1.5,0.6,0.9,40,0.29
293,"Nicholls State Colonels",9,8,8.9,6,0.75,4.9,2.1,2.8,43.2,45.5,27.8,13.9,0.43,13.9,37.5,4.3,1.9,2.4,43.6,0.6,0.2,0.3,40,0.11
293,"Hofstra Pride",10,7,8.9,4.7,0.671,5.4,1.6,3.8,29.6,32.4,14.3,10,0.24,8.6,31.4,3.9,1.3,2.6,33.3,1.5,0.3,1.2,20,0.28
293,"Stonehill College Skyhawks",9,7.3,8.9,3.2,0.439,5.3,1.3,4,25,26,22.7,7.6,0.17,7.6,22.7,4.3,1.2,3.1,28.2,1,0.1,0.9,11.1,0.19
293,"Lehigh Mountain Hawks",11,7.3,8.9,5.5,0.75,5,2.1,2.9,41.8,42.7,23.8,11.3,0.27,7.5,35,4.7,2,2.7,42.3,0.3,0.1,0.2,33.3,0.05
297,"Fresno State Bulldogs",13,7,8.8,4.1,0.582,4.3,1.5,2.8,33.9,35.7,30.8,9.9,0.29,7.7,28.6,3.6,1.3,2.3,36.2,0.7,0.2,0.5,22.2,0.16
297,"North Carolina A&T Aggies",10,7.8,8.8,3.7,0.474,5.3,1.2,4.1,22.6,25.5,25.6,7.7,0.21,7.7,21.8,4,0.9,3.1,22.5,1.3,0.3,1,23.1,0.25
299,"Marist Red Foxes",12,7.2,8.7,5.3,0.744,5.6,2.4,3.2,43.3,46.3,19.8,3.5,0.07,3.5,36,4.1,2.1,2,51,1.5,0.3,1.2,22.2,0.27
