sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
191,"Georgetown Hoyas",11,9.6,11.2,7.3,0.755,7.2,2.5,4.7,34.2,38,15.1,14.2,0.34,14.2,34.9,5.5,1.9,3.6,34.4,1.6,0.5,1.1,33.3,0.23
191,"Penn State Lady Lions",12,10.3,11.2,5.8,0.565,7.7,2.4,5.3,31.5,32.6,20.2,6.5,0.16,4.8,28.2,6.5,2.3,4.3,34.6,1.2,0.2,1,14.3,0.15
191,"Austin Peay Governors",9,9.1,11.2,6.2,0.683,6.7,2.7,4,40,42.5,22,4.9,0.13,3.7,32.9,6,2.3,3.7,38.9,0.7,0.3,0.3,50,0.1
191,"UC Davis Aggies",12,8.9,11.2,7.8,0.869,6.4,2.4,4,37.7,44.8,16.8,13.1,0.35,12.1,38.3,3.9,1.5,2.4,38.3,2.5,0.9,1.6,36.7,0.39
199,"Central Connecticut State Blue Devils",11,9,11.1,4.1,0.455,7.5,1.8,5.6,24.4,25,14.1,3,0.07,3,23.2,6.2,1.7,4.5,27.9,1.3,0.1,1.2,7.1,0.17
199,"Holy Cross Crusaders",11,8.6,11.1,5.5,0.642,6.3,2.3,4,36.2,38.4,23.2,6.3,0.14,4.2,30.5,4.8,2,2.8,41.5,1.5,0.3,1.2,18.8,0.23
201,"Elon Phoenix",11,9.4,11,5.4,0.573,6.6,1.8,4.8,27.4,29.5,16.5,12.6,0.36,11.7,32,5.1,1.5,3.5,30.4,1.5,0.3,1.3,17.6,0.23
201,"East Texas A&M Lions",9,9.3,11,7.6,0.81,6.9,2.6,4.3,37.1,39.5,15.5,15.5,0.35,15.5,38.1,6.1,2.2,3.9,36.4,0.8,0.3,0.4,42.9,0.11
201,"Coastal Carolina Chanticleers",13,9.9,11,8.5,0.853,6.5,2.8,3.7,43.5,50,21.7,14.7,0.41,10.9,40.3,4.2,2,2.2,47.3,2.3,0.8,1.5,36.7,0.35
204,"Montana Lady Griz",11,8.5,10.9,6.7,0.796,6,2.5,3.5,42.4,44.7,21.5,9.7,0.24,7.5,37.6,5.4,2.3,3.1,42.4,0.6,0.3,0.4,42.9,0.11
204,"Stetson Hatters",9,8.8,10.9,7.1,0.81,6.9,3,3.9,43.5,46,17.7,8.9,0.18,8.9,38,5.7,2.7,3,47.1,1.2,0.3,0.9,27.3,0.18
204,"Miami (OH) RedHawks",12,8.7,10.9,6.3,0.731,5.8,2.8,3.1,47.1,49.3,28.8,3.8,0.11,1.9,35.6,5,2.5,2.5,50,0.8,0.3,0.6,30,0.14
207,"Dartmouth Big Green",11,8.1,10.8,5.7,0.708,6.2,2.1,4.1,33.8,38.2,15.7,7.9,0.21,6.7,33.7,3.8,1.5,2.3,40.5,2.4,0.5,1.8,23.1,0.38
