sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
45,"Mississippi Rebels",28,17,19.7,17.8,1.042,12,6.1,5.9,51.2,53.1,12.2,21.4,0.55,19.3,52.2,9.9,5.7,4.3,57.2,2.1,0.5,1.6,22.4,0.17
46,"Lindenwood University Lions",29,12.5,16.3,13,1.041,9.6,5,4.7,51.6,57.3,14.3,11.6,0.27,11,48.2,6.2,3.9,2.3,62.6,3.4,1.1,2.3,32,0.36
46,"McNeese State Cowgirls",28,16.5,20.3,17.2,1.041,13,6.8,6.2,52.1,55.8,11,13.2,0.31,11.9,51,10.5,5.8,4.8,54.9,2.4,1,1.5,39.7,0.19
48,"Indiana Hoosiers",29,15.7,20.7,16.3,1.04,11,5.6,5.4,50.9,57.7,18.5,15.9,0.38,15.2,46.5,7.3,4.1,3.2,56.6,3.7,1.5,2.2,39.8,0.34
49,"Kansas Jayhawks",29,10.7,13.7,11.1,1.039,7.9,4.3,3.5,55.3,61.4,18,10.6,0.26,7.4,48.6,5.2,3.4,1.8,64.9,2.7,1,1.7,36.4,0.34
50,"Quinnipiac Bobcats",27,10.3,13.9,10.6,1.036,8.3,4,4.4,47.6,57.8,13.7,6.1,0.14,5.4,43.7,3.9,2.3,1.6,58.7,4.5,1.7,2.8,38,0.54
51,"High Point Panthers",28,19.4,23.6,20.1,1.033,15.6,7.9,7.6,50.9,57.6,13.6,8.8,0.19,8.1,46.3,9.1,5.9,3.3,64.1,6.4,2.1,4.4,32.2,0.41
52,"Incarnate Word Cardinals",26,11.4,14.1,11.8,1.03,8.3,4.1,4.2,49.5,58.1,16.2,13.1,0.34,11.8,46.1,4.4,2.7,1.7,60.9,3.9,1.4,2.5,36.6,0.47
53,"Louisville Cardinals",29,19.6,22.5,20.1,1.026,14.6,7.6,7,52.2,57.4,15.6,13,0.31,12.1,48.3,10,6.1,3.9,60.8,4.6,1.5,3,33.3,0.31
54,"Maryland Terrapins",29,21.8,24.2,22.3,1.025,16.6,8.2,8.4,49.6,55.4,13.9,13,0.3,12.5,47,11.1,6.3,4.8,56.7,5.5,1.9,3.6,35.2,0.33
54,"Duke Blue Devils",27,19,22.3,19.5,1.025,14.4,7.5,6.9,52.1,59.1,16.7,10.9,0.25,9.9,46.1,9,5.4,3.5,60.7,5.4,2,3.4,37.7,0.38
56,"Drexel Dragons",25,14,18.3,14.3,1.02,11.2,5.7,5.5,51.1,55.4,12.9,10,0.21,8.9,47.7,8.5,4.8,3.8,55.9,2.7,1,1.7,35.8,0.24
57,"Boston University Terriers",27,5.8,8.3,5.9,1.019,4.4,2.3,2.1,52.9,60.1,18.6,8.3,0.18,7.7,45.5,2.6,1.7,0.9,64.8,1.8,0.6,1.1,35.4,0.4
58,"Wake Forest Demon Deacons",28,12.7,16.2,12.9,1.017,9.6,5.1,4.5,53.3,60.7,16.3,9.6,0.23,8.7,46.8,5.8,3.7,2.1,63.8,3.8,1.4,2.4,37.4,0.4
59,"Washington Huskies",28,17.6,21.6,17.9,1.016,13.3,6.9,6.4,51.9,58.2,15.9,10.8,0.26,9.8,46.7,9,5.2,3.8,57.7,4.3,1.7,2.6,39.5,0.32
60,"Marshall Thundering Herd",30,15.3,18.5,15.5,1.015,11.8,6.1,5.7,51.6,57.8,16.8,10.2,0.21,9.4,45.8,7.1,4.6,2.5,65.1,4.7,1.5,3.2,31.2,0.4
61,"Minnesota Golden Gophers",28,14.9,18.3,15.1,1.014,12,5.6,6.4,46.6,52.7,10.6,11.3,0.25,9.6,46,7.7,4.1,3.6,53.7,4.3,1.5,2.9,33.9,0.36
62,"Samford Bulldogs",29,10.2,13.6,10.4,1.013,7.7,3.9,3.8,50.7,61,18.9,7.4,0.18,6.7,44.1,3.9,2.3,1.6,58.8,3.8,1.6,2.2,42.2,0.49
62,"Auburn Tigers",28,16.6,20.8,16.8,1.013,12.1,6.5,5.6,53.8,56.4,15.9,15.1,0.37,14.6,49,9.9,5.9,4,59.4,2.1,0.6,1.5,28.3,0.18
64,"Louisiana Tech Lady Techsters",26,18.6,22.3,18.7,1.008,13.8,7,6.9,50.3,55.3,15.5,12.8,0.31,12,46.2,9.7,5.6,4.1,57.8,4.2,1.4,2.8,33,0.3
65,"Oregon Ducks",30,18.5,22.2,18.6,1.007,14.1,7,7,50,56.2,15.9,10.8,0.25,10.6,45.9,9,5.3,3.7,58.9,5.1,1.7,3.3,34.2,0.36
66,"Purdue Fort Wayne Mastodons",29,16.2,20,16.3,1.006,12.6,5.9,6.7,47,54.7,11.9,13.4,0.32,13,45.9,6.7,4,2.7,59.6,5.9,1.9,4,32.7,0.47
66,"Montana State Bobcats",26,19,21,19.1,1.006,14.4,7.5,6.9,52.3,57.5,15,9.5,0.24,8.1,48.3,9.8,6,3.7,61.8,4.7,1.5,3.2,32.2,0.32
68,"Stephen F. Austin Lumberjacks",28,26.3,29.8,26.5,1.005,19.3,9.8,9.5,50.6,57.6,17.4,12.2,0.3,11.1,45.7,11.6,7.1,4.5,61.1,7.7,2.7,5,34.9,0.4
68,"Northern Colorado Bears",28,13.3,15.6,13.4,1.005,9.9,5.1,4.8,52,57.9,17.2,12.4,0.28,11,46.2,6.4,4,2.4,62,3.5,1.2,2.3,33.7,0.35
70,"Oral Roberts Golden Eagles",27,23.9,27.3,24,1.003,16.8,8.9,7.9,52.9,56.9,17.8,14.6,0.37,13,48.4,12.9,7.5,5.4,58.3,3.9,1.4,2.6,34.9,0.23
71,"Kentucky Wildcats",28,14.6,17.8,14.6,1,11.2,5,6.2,44.9,54.6,13.2,11.5,0.28,10,44.3,4.8,2.9,2,59.3,6.4,2.2,4.2,34.1,0.57
71,"Richmond Spiders",30,11,14.4,11,1,8.6,4.2,4.4,48.6,56.8,16.1,8.2,0.17,7.9,43.5,4.5,2.8,1.7,61.8,4.1,1.4,2.7,34.1,0.47
73,"Missouri Tigers",29,19.3,23.8,19.3,0.998,14,6.9,7.1,49,56.5,18.2,11.9,0.3,10.5,44.7,8.6,4.8,3.8,55.6,5.4,2.1,3.3,38.6,0.39
74,"Belmont Bruins",27,13.4,16.2,13.4,0.997,9.9,4.8,5.1,48.5,54.7,14.4,16,0.37,15.2,46.4,6.2,3.6,2.6,57.7,3.7,1.2,2.5,33,0.37
75,"Bowling Green Falcons",28,20.1,23.4,20.1,0.996,14.6,7,7.6,47.7,52.8,14.2,16.5,0.41,15.4,47.5,9.6,5.5,4.1,56.9,5,1.5,3.5,30,0.34
75,"North Carolina Tar Heels",29,19,22.7,18.9,0.996,14.4,7.7,6.7,53.5,58.9,16.9,9.1,0.21,8.2,46.5,9.4,6.1,3.3,65,5,1.6,3.4,31.7,0.35
77,"Pennsylvania Quakers",24,15.4,19.7,15.3,0.995,12.3,5.9,6.4,48.1,55.8,15.9,7.8,0.15,7.3,42.4,7.4,4,3.3,54.8,4.9,1.9,3,38.1,0.4
78,"East Carolina Pirates",30,17,19.4,16.9,0.994,12.8,6.3,6.5,49,54.3,14.3,12.7,0.31,11,46.8,9.3,4.9,4.4,52.5,3.5,1.4,2.1,39.4,0.27
79,"Norfolk State Spartans",26,22.8,26.5,22.7,0.993,17.5,8.9,8.7,50.7,56.1,15.5,10.1,0.23,9.8,46.1,12,7,5.1,57.8,5.5,1.9,3.6,35,0.31
80,"Texas Tech Lady Raiders",30,12.6,15.5,12.5,0.992,9.2,4.5,4.7,49.3,56.5,17.5,11.1,0.29,9,45.1,5.4,3.2,2.2,59.6,3.8,1.3,2.5,34.8,0.42
80,"Eastern Kentucky Colonels",30,20.3,24.6,20.2,0.992,15.4,7.5,7.8,49,54.7,15.6,11.8,0.27,11.1,45.2,10.4,5.8,4.6,55.9,5,1.7,3.3,34.7,0.33
82,"Towson Tigers",27,14.4,17.4,14.3,0.99,11,5.6,5.5,50.3,55.9,13.8,12.3,0.3,11,46.9,7.3,4.3,3,59.1,3.7,1.2,2.5,33,0.34
83,"Wyoming Cowgirls",27,10.6,14.7,10.4,0.989,8.3,4,4.3,48.4,55.6,14,8.1,0.19,7.4,44.9,4.4,2.9,1.6,64.7,3.9,1.2,2.7,30.2,0.47
83,"St. John's Red Storm",30,12,16,11.8,0.989,8,4.2,3.8,52.9,59.6,21.7,14.2,0.38,12.5,46,5,3.2,1.8,63.8,3,1.1,2,35.2,0.38
85,"Idaho Vandals",28,26.4,28.8,26,0.988,19.7,9.7,10,49.1,54.6,15.4,12.7,0.3,11.9,45.9,13.6,7.5,6.1,55.3,6.1,2.2,4,35.5,0.31
86,"Oregon State Beavers",29,10.2,13,10.1,0.987,8.3,4,4.3,48.3,55,13.5,9.4,0.19,9.4,43.1,5,2.9,2.1,58.3,3.3,1.1,2.2,33.3,0.4
87,"Central Arkansas Bears",29,15.1,18.1,14.8,0.984,11.7,5.6,6.1,47.9,54.6,14.9,10.1,0.23,8.5,44.4,6.9,4,2.9,58.5,4.8,1.6,3.2,32.6,0.41
88,"Maine Black Bears",27,8.1,10.8,8,0.982,6.3,3.2,3.1,50.9,56.4,16.4,8.2,0.18,8.2,45.2,4.2,2.5,1.7,60.2,2.1,0.7,1.4,32.8,0.34
89,"Virginia Tech Hokies",29,22.9,26.2,22.5,0.98,16.6,8.2,8.4,49.4,53.5,14.6,15.6,0.4,13.4,48.1,12.6,6.8,5.8,53.8,3.9,1.4,2.6,35.1,0.24
89,"Ball State Cardinals",29,18.9,21.2,18.5,0.98,13.3,6.9,6.3,52.2,59,19.6,11.3,0.31,9.1,45.7,8.1,5.1,2.9,63.7,5.2,1.8,3.4,34.4,0.39
89,"Stetson Hatters",27,16.5,20.8,16.2,0.98,12.9,6.1,6.8,47.1,55,13.5,10.1,0.24,8.5,44.2,6.8,4,2.7,59.6,6.1,2,4.1,33.3,0.47
92,"Arizona Wildcats",28,22,26.6,21.5,0.979,16.3,8.4,7.8,51.9,54.4,15.6,14,0.33,12.4,48.3,13.5,7.6,5.9,56.3,2.8,0.8,1.9,29.9,0.17
93,"UNC Greensboro Spartans",28,13,16.3,12.7,0.978,10.2,5,5.2,49.1,53.5,13.5,10.2,0.24,10.2,46.2,6.9,4.1,2.8,59.3,3.3,0.9,2.4,27.5,0.32
94,"Wright State Raiders",30,10.5,13,10.3,0.975,8.4,3.8,4.6,45.4,53.8,13,8.9,0.21,8.2,43,4.6,2.4,2.2,51.8,3.7,1.4,2.3,37.5,0.45
95,"Colorado Buffaloes",29,15.6,18.4,15.2,0.974,11.1,5.8,5.3,52.2,55.1,18.3,13,0.33,11.7,47.2,9.4,5.1,4.2,54.8,1.7,0.7,1.1,38,0.16
96,"Santa Clara Broncos",30,24.2,26.6,23.5,0.972,19,8.5,10.5,44.8,51.7,11.7,11.3,0.27,10.5,44.1,11.2,5.9,5.2,53.1,7.9,2.6,5.3,33.1,0.41
97,"UC Santa Barbara Gauchos",26,16.1,21.1,15.6,0.971,12.3,5.5,6.7,45.1,54.9,15.6,10.5,0.24,9.6,41.9,6.2,3.2,3,51.2,6.1,2.4,3.7,39,0.5
97,"Portland Pilots",28,14.5,17.4,14.1,0.971,11,5.5,5.5,50.3,56.7,17.7,9.8,0.22,8.6,44.2,7.3,4.1,3.1,57.1,3.8,1.4,2.4,37.1,0.34
99,"Saint Joseph's Hawks",28,12.6,16.4,12.2,0.969,9,4.5,4.6,49.4,56.3,17.3,13.1,0.33,11.1,44.9,5.4,3.2,2.1,60,3.7,1.3,2.4,34,0.41
99,"Purdue Boilermakers",28,14.9,18.1,14.4,0.969,11.4,5.4,6,47,53.9,15.4,9.9,0.23,8.9,43.8,6.3,3.8,2.5,59.9,5.1,1.6,3.5,31,0.45
101,"Drake Bulldogs",26,15.5,18.3,15,0.968,11.8,5.6,6.2,47.4,55.2,15.1,10.4,0.25,8.7,43.8,6.6,3.8,2.8,57,5.2,1.8,3.4,35.3,0.44
101,"Longwood Lancers",28,22.1,23.5,21.4,0.968,17,8,9,47.1,53,14.4,10.5,0.25,9.4,44.2,12,6,6,49.7,5,2,3,40.7,0.29
103,"San Diego State Aztecs",27,12.8,16.6,12.4,0.965,10.1,4.6,5.5,45.2,52.8,14.2,9.5,0.22,8.1,42.5,5.6,3,2.6,54.3,4.5,1.5,3,33.9,0.44
103,"Cleveland State Vikings",30,15.1,18.5,14.5,0.965,10.3,5.5,4.8,53.4,57.3,21,14.2,0.37,12.4,45.8,7.9,4.7,3.2,59.2,2.4,0.8,1.6,33.8,0.23
105,"Colorado State Rams",29,9.5,12.8,9.1,0.964,7.3,3.2,4.1,43.6,49.3,13.1,13.1,0.31,12,43.3,4.4,2.3,2,53.5,2.9,0.8,2.1,28.6,0.4
106,"Alabama Crimson Tide",28,12.6,16.1,12.1,0.963,9.5,4.4,5.2,45.7,54.1,14.7,10.5,0.27,8.2,43.1,4.9,2.8,2.2,55.8,4.6,1.6,3,34.9,0.48
