sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
118,"North Carolina A&T Aggies",10,3.7,4.2,2.6,0.703,2.8,1,1.8,35.7,35.7,13.5,16.2,0.36,13.5,37.8,2.6,1,1.6,38.5,0.2,0,0.2,0,0.07
118,"Stonehill College Skyhawks",9,3.4,4.2,3.3,0.968,2.7,1,1.7,37.5,37.5,3.2,22.6,0.54,22.6,48.4,2.7,1,1.7,37.5,0,0,0,,0
118,"South Florida Bulls",13,3.5,4.2,2,0.578,2.4,0.5,1.8,22.6,22.6,13.3,20,0.55,15.6,31.1,2,0.5,1.5,26.9,0.4,0,0.4,0,0.16
118,"Air Force Falcons",12,3.2,4.2,2,0.632,1.8,0.7,1.2,36.4,36.4,28.9,13.2,0.45,13.2,34.2,1.8,0.7,1.2,36.4,0,0,0,,0
128,"East Texas A&M Lions",9,3.8,4.1,3.4,0.912,2.6,1.1,1.4,43.5,43.5,11.8,23.5,0.65,17.6,50,2.4,1.1,1.3,45.5,0.1,0,0.1,0,0.04
128,"Louisiana Tech Lady Techsters",11,3.6,4.1,2.6,0.725,2.5,0.8,1.6,33.3,33.3,20,15,0.41,12.5,35,2.4,0.8,1.5,34.6,0.1,0,0.1,0,0.04
128,"Chattanooga Mocs",12,3.3,4.1,2.9,0.897,2.3,1.2,1.2,50,51.8,17.9,15.4,0.36,10.3,46.2,2.3,1.1,1.2,48.1,0.1,0.1,0,100,0.04
128,"Minnesota Golden Gophers",12,3.2,4.1,1.9,0.605,2.8,0.7,2.1,24.2,25.8,5.3,10.5,0.21,10.5,28.9,2.3,0.6,1.7,25.9,0.5,0.1,0.4,16.7,0.18
128,"Richmond Spiders",14,3.2,4.1,2.6,0.8,2.2,0.9,1.3,41.9,43.5,13.3,24.4,0.61,24.4,42.2,1.9,0.9,1,46.2,0.4,0.1,0.3,20,0.16
128,"Louisville Cardinals",15,3.4,4.1,2.5,0.745,2.1,0.9,1.2,41.9,41.9,17.6,21.6,0.71,17.6,39.2,1.8,0.9,0.9,48.1,0.3,0,0.3,0,0.13
