sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
264,"UC San Diego Tritons",11,14,16.9,14.2,1.013,11.1,5.5,5.6,49.2,55.7,12.3,10.4,0.24,9.7,45.5,7.3,4,3.3,55,3.8,1.5,2.4,38.1,0.34
264,"Jacksonville State Gamecocks",12,13.8,16.9,12.9,0.934,10.9,5,5.9,45.8,52.3,14.5,9,0.2,8.4,41.6,6.3,3.6,2.7,57.3,4.7,1.4,3.3,30.4,0.43
269,"Idaho State Bengals",11,14.2,16.8,11.6,0.821,9.7,4,5.7,41.1,43.5,17.9,16,0.44,13.5,41.7,7.5,3.5,3.9,47.6,2.3,0.5,1.8,20,0.23
269,"Louisiana-(Monroe) Warhawks",11,14.4,16.8,12.8,0.892,9.5,5.1,4.4,53.8,58.2,25.9,11.4,0.31,9.5,43,8,4.3,3.7,53.4,1.5,0.8,0.6,56.3,0.15
269,"Boise State Broncos",13,14.1,16.8,12.4,0.88,9.8,4.3,5.5,44.1,50.8,19.7,13.7,0.35,11.5,39.9,6.2,3,3.2,48.8,3.6,1.3,2.3,36.2,0.37
272,"Florida A&M Rattlers",10,14.9,16.7,9.4,0.631,10.2,3.3,6.9,32.4,33.3,18.1,13.4,0.39,13.4,33.6,7.7,3.1,4.6,40.3,2.5,0.2,2.3,8,0.25
272,"Northwestern Wildcats",12,13.8,16.7,12.1,0.879,9.8,5,4.8,51.3,53,20.6,9.1,0.25,7.3,44.2,7.5,4.7,2.8,62.2,2.3,0.3,1.9,14.8,0.23
272,"Brown Bears",11,13.4,16.7,10.8,0.81,10.3,4.4,5.9,42.5,47.8,17,8.2,0.19,7.5,37.4,6,3.3,2.7,54.5,4.3,1.1,3.2,25.5,0.42
275,"North Texas Mean Green",12,15.3,16.6,13.7,0.891,11.4,5.2,6.3,45.3,48.2,14.1,13.6,0.34,12,45.1,8.8,4.5,4.3,51.4,2.7,0.7,2,25,0.23
275,"Lamar Cardinals",10,13.9,16.6,13.9,1,10.1,5.5,4.6,54.5,56.9,16.5,12.2,0.32,10.8,50.4,9.3,5,4.3,53.8,0.8,0.5,0.3,62.5,0.08
275,"Duquesne Dukes",12,15.6,16.6,13.5,0.866,11.8,5.3,6.6,44.4,49.6,17.1,9.1,0.21,9.1,40.6,7.6,4,3.6,52.7,4.3,1.3,3,29.4,0.36
278,"Hofstra Pride",10,12.8,16.5,10,0.781,9.5,4.1,5.4,43.2,48.4,21.1,5.5,0.14,4.7,35.9,5.8,3.1,2.7,53.4,3.7,1,2.7,27,0.39
278,"Valparaiso University",12,14,16.5,9,0.643,9.3,3.1,6.3,33,39.3,25,8.9,0.26,8.9,29.2,4.8,1.9,2.8,40.4,4.6,1.2,3.4,25.5,0.49
280,"St. John's Red Storm",14,12.4,16.4,13.2,1.063,8.7,4.9,3.8,56.6,63.1,19,15.5,0.38,13.2,49.4,5.1,3.8,1.3,74.6,3.6,1.1,2.5,31.4,0.42
280,"Alabama A&M Bulldogs",10,13,16.4,10.3,0.792,8.7,4.1,4.6,47.1,48.9,23.8,10,0.3,9.2,40,6.6,3.8,2.8,57.6,2.1,0.3,1.8,14.3,0.24
280,"UMKC Kangaroos",12,14.5,16.4,14,0.966,10.1,5.4,4.7,53.7,57.4,19,13.8,0.36,10.3,48.3,7.7,4.7,3,60.9,2.4,0.8,1.7,31,0.24
280,"Denver Pioneers",13,13.3,16.4,12,0.902,9.3,4.3,5,46.3,50.8,19.7,15,0.36,12.7,42.2,5.9,3.5,2.5,58.4,3.4,0.8,2.5,25,0.36
280,"Lipscomb Bisons",11,13.2,16.4,10.3,0.779,9.5,3.5,6,37.1,45.2,20,9,0.24,7.6,33.1,4.4,2,2.4,45.8,5.2,1.5,3.6,29.8,0.54
280,"Yale Bulldogs",13,13.6,16.4,10.2,0.751,10,4.3,5.7,43.1,45.8,22,5.6,0.14,5.1,35.6,7.3,3.8,3.5,51.6,2.7,0.5,2.2,20,0.27
286,"Evansville Aces",12,14,16.2,10.9,0.78,10.3,3.7,6.6,35.8,43.1,18.5,9.5,0.24,8.3,34.5,5.3,2.2,3.2,40.6,4.9,1.5,3.4,30.5,0.48
286,"Western Carolina Lady Catamounts",14,13.4,16.2,10.6,0.791,9,3.8,5.2,42.1,46.4,21.4,12.8,0.37,11.8,37.4,6.4,3,3.4,47.2,2.6,0.8,1.9,29.7,0.29
286,"George Washington Revolutionaries",13,12.7,16.2,11.9,0.939,8.8,4.5,4.3,51.3,58.3,19.4,12.7,0.34,11.5,44.8,5.8,3.3,2.5,57.3,3.1,1.2,1.8,40,0.35
