sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
267,"Texas-(Austin) Longhorns",14,2.5,3.1,1.7,0.686,1.9,0.6,1.2,34.6,42.3,22.9,2.9,0.08,2.9,28.6,0.9,0.4,0.6,38.5,0.9,0.3,0.6,30.8,0.5
267,"Charleston Cougars",11,2.5,3.1,1.5,0.571,2,0.5,1.5,22.7,31.8,17.9,3.6,0.09,3.6,21.4,0.8,0.1,0.7,11.1,1.2,0.4,0.8,30.8,0.59
267,"UC Irvine Anteaters",13,2.5,3.1,1.8,0.719,1.8,0.6,1.2,33.3,41.7,18.8,6.3,0.17,3.1,31.3,0.7,0.3,0.4,44.4,1.2,0.3,0.8,26.7,0.63
277,"Indiana University - Indianapolis Jaguars",12,2.7,3,1.2,0.438,1.7,0.3,1.4,15,20,25,12.5,0.4,9.4,21.9,1.1,0.1,1,7.7,0.6,0.2,0.4,28.6,0.35
277,"Saint Joseph's Hawks",10,2.3,3,1.9,0.826,1.9,0.7,1.2,36.8,44.7,13,4.3,0.16,4.3,34.8,1.3,0.4,0.9,30.8,0.6,0.3,0.3,50,0.32
277,"Oral Roberts Golden Eagles",12,2.8,3,2.8,1,2.4,1.2,1.3,48.3,51.7,12.1,12.1,0.17,12.1,42.4,1.6,1,0.6,63.2,0.8,0.2,0.7,20,0.34
277,"New Orleans Privateers",10,2.8,3,1.3,0.464,1.8,0.4,1.4,22.2,27.8,28.6,10.7,0.28,7.1,21.4,0.5,0.2,0.3,40,1.3,0.2,1.1,15.4,0.72
277,"Seton Hall Pirates",12,2.5,3,1.9,0.767,1.9,0.6,1.3,30.4,41.3,16.7,6.7,0.17,6.7,30,0.7,0.2,0.5,25,1.3,0.4,0.8,33.3,0.65
277,"Ohio State Buckeyes",12,2.7,3,2.7,1,2,0.8,1.3,37.5,45.8,6.3,18.8,0.5,12.5,46.9,1.3,0.4,0.8,33.3,0.8,0.3,0.4,44.4,0.38
277,"Maryland-Eastern Shore Hawks",15,2.6,3,1.9,0.718,1.6,0.5,1.1,29.2,33.3,15.4,23.1,0.75,12.8,41,1.1,0.3,0.7,31.3,0.5,0.1,0.4,25,0.33
277,"UTEP Miners",10,2.5,3,1.2,0.48,2.1,0.4,1.7,19,23.8,12,8,0.14,8,20,0.9,0.2,0.7,22.2,1.2,0.2,1,16.7,0.57
