sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
299,"Incarnate Word Cardinals",9,5.1,6.2,6,1.174,4,2.3,1.7,58.3,58.3,8.7,19.6,0.42,19.6,58.7,4,2.3,1.7,58.3,0,0,0,,0
299,"South Florida Bulls",13,5.2,6.2,6,1.164,4.4,2.7,1.7,61.4,61.4,6,11.9,0.25,11.9,58.2,4.4,2.7,1.7,61.4,0,0,0,,0
299,"Northwestern State Demons",11,5,6.2,6,1.2,3.9,2.5,1.5,62.8,62.8,5.5,18.2,0.44,16.4,63.6,3.9,2.5,1.5,62.8,0,0,0,,0
305,"Iowa State Cyclones",13,4.9,6.1,5,1.016,3.5,1.8,1.6,53.3,53.3,10.9,20.3,0.56,17.2,56.3,3.5,1.8,1.6,53.3,0,0,0,,0
305,"Oklahoma State Cowgirls",14,5,6.1,5.6,1.114,3.9,2.4,1.5,61.1,61.1,11.4,12.9,0.31,12.9,58.6,3.9,2.4,1.5,61.1,0,0,0,,0
305,"Georgia Southern Eagles",12,5.2,6.1,5.2,1,4.3,2.1,2.3,48.1,48.1,3.2,14.5,0.33,14.5,51.6,4.3,2.1,2.3,48.1,0,0,0,,0
305,"Pepperdine Waves",12,5.2,6.1,4.6,0.887,4.1,1.8,2.3,42.9,42.9,3.2,17.7,0.43,16.1,48.4,4.1,1.8,2.3,42.9,0,0,0,,0
309,"Rhode Island Rams",12,4.5,6,4.2,0.926,3.9,1.8,2.1,46.8,46.8,7.4,7.4,0.15,7.4,46.3,3.9,1.8,2.1,46.8,0,0,0,,0
309,"N.J.I.T. Highlanders",12,5.1,6,4.7,0.918,4.4,2,2.4,45.3,45.3,3.3,16.4,0.3,16.4,45.9,4.4,2,2.4,45.3,0,0,0,,0
309,"Georgia Tech Yellow Jackets",13,5.1,6,6.2,1.212,4,2.6,1.4,65.4,65.4,10.6,15.2,0.33,15.2,60.6,4,2.6,1.4,65.4,0,0,0,,0
