sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
124,"Loyola Marymount Lions",27,5.8,7.5,5,0.866,4.4,2.2,2.2,50,50,16.6,9.6,0.24,7.6,45.2,4.4,2.2,2.2,50,0,0,0,,0
124,"Western Michigan Broncos",26,9.8,12.2,8.5,0.866,6.9,3.2,3.7,46.9,46.9,16.5,17.3,0.43,15.7,44.9,6.9,3.2,3.7,46.9,0,0,0,,0
124,"Texas A&M Aggies",23,5.8,6.8,5,0.866,3.7,1.8,1.9,48.2,48.2,20.1,16.4,0.52,11.2,45.5,3.7,1.8,1.9,48.2,0,0,0,,0
127,"Arkansas-(Little Rock) Trojans",28,6.4,7.9,5.5,0.865,4.3,1.9,2.4,43.3,43.3,15.2,18.5,0.53,12.9,46.1,4.3,1.9,2.4,43.3,0,0,0,,0
128,"USC Upstate Spartans",28,4.2,5.3,3.6,0.864,3.1,1.5,1.6,49.4,49.4,13.6,13.6,0.34,8.5,44.1,3.1,1.5,1.6,49.4,0,0,0,,0
129,"Charlotte 49ers",28,4.4,5.4,3.8,0.861,2.9,1.1,1.8,38.8,38.8,15.6,23.8,0.65,18.9,44.3,2.9,1.1,1.8,38.8,0,0,0,,0
130,"Boise State Broncos",29,5.9,7.2,5.1,0.86,4.2,1.9,2.3,44.7,44.7,14.6,14.6,0.39,11.1,44.4,4.2,1.9,2.3,44.7,0,0,0,,0
131,"Louisiana Tech Lady Techsters",26,4.9,6,4.2,0.859,3.2,1.7,1.5,51.8,51.8,16.4,21.1,0.6,16.4,45.3,3.2,1.7,1.5,51.8,0,0,0,,0
131,"Louisiana-(Monroe) Warhawks",27,4.7,5.6,4.1,0.859,3.1,1.4,1.7,45.9,45.9,21.1,15.6,0.42,13.3,43,3.1,1.4,1.7,45.9,0,0,0,,0
133,"UTEP Miners",25,5.1,6.1,4.4,0.858,3.8,1.7,2.1,44.7,44.7,17.3,13.4,0.3,11,41.7,3.8,1.7,2.1,44.7,0,0,0,,0
133,"Oklahoma State Cowgirls",30,4.7,5.9,4,0.858,3.3,1.6,1.7,49,49,18.4,12.8,0.33,9.9,43.3,3.3,1.6,1.7,49,0,0,0,,0
135,"Marshall Thundering Herd",30,3.3,3.8,2.8,0.857,2.5,1.2,1.3,49.3,49.3,17.3,9.2,0.2,7.1,43.9,2.5,1.2,1.3,49.3,0,0,0,,0
136,"Richmond Spiders",30,5.3,6.8,4.5,0.855,3.9,1.9,2,47.9,47.9,16.4,11.9,0.3,10.1,44,3.9,1.9,2,47.9,0,0,0,,0
136,"Maryland-Eastern Shore Hawks",28,5.2,6,4.4,0.855,3.6,1.6,2,45,45,15.9,18.6,0.49,14.5,44.8,3.6,1.6,2,45,0,0,0,,0
138,"Troy Trojans",29,4.7,5.2,4,0.854,3.6,1.6,1.9,45.6,45.6,13.9,13.9,0.34,11.7,43.1,3.6,1.6,1.9,45.6,0,0,0,,0
138,"Quinnipiac Bobcats",27,6.6,8.9,5.6,0.854,4.9,2.2,2.6,45.8,45.8,14.6,14.6,0.36,11.2,44.4,4.9,2.2,2.6,45.8,0,0,0,,0
