sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
70,"Wisconsin Badgers",27,3,3.7,2.5,0.84,2.3,0.9,1.5,36.5,39.7,8.6,13.6,0.35,13.6,40.7,1.9,0.7,1.2,36.5,0.4,0.1,0.3,36.4,0.17
72,"Nevada Wolf Pack",26,2.8,3.7,2.4,0.838,2,0.9,1.1,45.1,45.1,18.9,12.2,0.37,10.8,43.2,1.9,0.9,1,46,0,0,0,0,0.02
72,"Northwestern Wildcats",26,3.1,3.7,2.6,0.838,2.3,0.9,1.4,38.3,40,12.5,17.5,0.42,16.3,40,2.1,0.8,1.3,38.2,0.2,0.1,0.1,40,0.08
74,"Lindenwood University Lions",29,4.2,5.5,3.6,0.837,2.7,1.2,1.5,44.2,46.8,22.8,16.3,0.49,16.3,42.3,2.3,1,1.3,44.8,0.3,0.1,0.2,40,0.13
74,"Bellarmine Knights",29,1.5,1.7,1.2,0.837,0.9,0.4,0.5,48.1,48.1,23.3,18.6,0.52,18.6,44.2,0.9,0.4,0.4,50,0,0,0,0,0.04
76,"North Carolina A&T Aggies",25,4.4,5.2,3.6,0.835,2.8,1.1,1.7,39.4,42.3,17.4,22,0.62,20.2,43.1,2.4,1,1.5,39.3,0.4,0.2,0.2,40,0.14
76,"Mercer Bears",28,3.9,4.8,3.3,0.835,2.8,1.1,1.6,41,42.3,14.7,17.4,0.44,14.7,42.2,2.6,1.1,1.6,40.5,0.1,0.1,0.1,50,0.05
78,"Incarnate Word Cardinals",26,3.7,4.5,3.1,0.833,3,1.1,1.8,37.7,40.3,8.3,15.6,0.34,14.6,41.7,2.6,1,1.7,36.8,0.3,0.2,0.2,44.4,0.12
78,"Northern Colorado Bears",28,2.1,2.6,1.8,0.833,1.4,0.5,0.8,39.5,42.1,20,21.7,0.61,18.3,41.7,1.2,0.5,0.7,39.4,0.2,0.1,0.1,40,0.13
80,"Georgia Tech Yellow Jackets",27,2.9,3.3,2.4,0.831,2.1,0.9,1.2,41.1,42,14.3,18.2,0.43,16.9,42.9,1.8,0.8,1,45.8,0.3,0,0.3,12.5,0.14
